  id  | acts | expert_validated |                                                                title                                                                |                                                        author                                                        |                genre
 5088 |    5 | t                | Complaisant (Le)                                                                                                                    | Pont-de-Veyle (Antoine de Fériol, comte de)                                                                          | comédie
 5130 |    5 | t                | Jaloux (Le)                                                                                                                         | Rochon de Chabannes (Marc-Antoine-Jacques)                                                                           | comédie
 5096 |    1 | t                | Consentement forcé (Le)                                                                                                             | Guyot de Merville (Michel)                                                                                           | comédie
 5112 |    1 | t                | Fat puni (Le)                                                                                                                       | Pont-de-Veyle (Antoine de Fériol, comte de)                                                                          | comédie
 5072 |    1 | t                | Bon soldat (Le)                                                                                                                     | Dancourt (Florent Carton dit)                                                                                        | comédie
 5109 |    5 | t                | Duc de Surrey (Le) ou Le Comte de Neuilly                                                                                           | Boissy (Louis de)                                                                                                    | pièce héroïque
 5145 |    5 | t                | Mari sans femme (Le)                                                                                                                | Montfleury (Antoine Jacob dit)                                                                                       | comédie
 5149 |    1 | t                | Mariage forcé (Le)                                                                                                                  | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5158 |    5 | t                | Menteur (Le)                                                                                                                        | Corneille (Pierre)                                                                                                   | comédie
 5160 |    5 | t                | Misanthrope (Le)                                                                                                                    | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5165 |    3 | t                | Nouveau monde (Le)                                                                                                                  | Pellegrin (Simon-Joseph)                                                                                             | comédie
 5181 |    1 | t                | Procureur arbitre (Le)                                                                                                              | Poisson (Philippe)                                                                                                   | comédie
 5190 |    3 | t                | Roi de Cocagne (Le)                                                                                                                 | Legrand (Marc-Antoine)                                                                                               | comédie
 5162 |    5 | t                | Muet (Le)                                                                                                                           | Brueys (David-Augustin de)                                                                                           | comédie
 5134 |    5 | t                | Joueur (Le)                                                                                                                         | Regnard (Jean-François)                                                                                              | comédie
 5161 |    1 | t                | Moulin de Javelle (Le)                                                                                                              | Dancourt (Florent Carton dit)                                                                                        | comédie
 5185 |    1 | t                | Retour des officiers (Le)                                                                                                           | Dancourt (Florent Carton dit)                                                                                        | comédie
 5144 |    1 | t                | Mari retrouvé (Le)                                                                                                                  | Dancourt (Florent Carton dit)                                                                                        | comédie
 5187 |    1 | t                | Retour imprévu (Le)                                                                                                                 | Regnard (Jean-François)                                                                                              | comédie
 5192 |    3 | t                | Sage étourdi (Le) ou L'Homme indépendant                                                                                            | Boissy (Louis de)                                                                                                    | comédie
 5193 |    3 | t                | Satirique ou l'Homme dangereux (Le)                                                                                                 | Palissot de Montenoy (Charles)                                                                                       | comédie
 5156 |    5 | t                | Médecin par occasion (Le)                                                                                                           | Boissy (Louis de)                                                                                                    | comédie
 5178 |    1 | t                | Préjugé vaincu (Le)                                                                                                                 | Marivaux (Pierre de)                                                                                                 | comédie
 5174 |    1 | t                | Plaisir (Le)                                                                                                                        | Marchadier (Abbé)                                                                                                    | comédie
 5153 |    5 | t                | Méchant (Le)                                                                                                                        | Gresset (Jean-Baptiste-Louis)                                                                                        | comédie
 5175 |    1 | t                | Port de mer (Le)                                                                                                                    | Boindin (Nicolas)                                                                                                    | comédie
 5189 |    1 | t                | Rival supposé (Le)                                                                                                                  | Saint-Foix (Germain-François Poullain de)                                                                            | comédie
 5111 |    5 | t                | Fat (Le) ou Le Suffisant ou Le Petit maître dupé                                                                                    | Lattaignant de Bainville                                                                                             | comédie
 5163 |    1 | t                | Muet par amour (Le)                                                                                                                 | Alliot                                                                                                               | comédie
 5168 |    1 | t                | Père désabusé (Le)                                                                                                                  | Cérou (Pierre)                                                                                                       | comédie
 5167 |    5 | t                | Père de famille (Le)                                                                                                                | Diderot (Denis)                                                                                                      | comédie - drame
 5133 |    5 | t                | Jeune homme (Le)                                                                                                                    | Bastide (Jean-François de)                                                                                           | comédie
 5151 |    3 | t                | Mariage par dépit (Le)                                                                                                              | Bret (Antoine)                                                                                                       | comédie
 5173 |    5 | t                | Philosophe sans le savoir (Le)                                                                                                      | Sedaine (Michel-Jean)                                                                                                | comédie
 5142 |    1 | t                | Marchand de Smyrne (Le)                                                                                                             | Chamfort (Sébastien-Roch-Nicolas de)                                                                                 | comédie
 5169 |    3 | t                | Persifleur (Le)                                                                                                                     | Billardon de Sauvigny (Edme-Louis)                                                                                   | comédie
 5146 |    3 | t                | Mariage clandestin (Le)                                                                                                             | Lemonnier (Pierre-René)                                                                                              | comédie
 5182 |    1 | t                | Quiproquo (Le)                                                                                                                      | Molé (François-René)                                                                                                 | comédie
 5147 |    5 | t                | Mariage de Figaro ou la Folle journée (Le)                                                                                          | Beaumarchais (Pierre-Augustin Caron de)                                                                              | comédie
 5180 |    1 | t                | Prix académique (Le)                                                                                                                | Parisau (Pierre-Germain)                                                                                             | comédie
 5166 |    5 | t                | Il y a une bonne justice ou le Paysan magistrat                                                                                     | Collot d'Herbois                                                                                                     | drame
 5135 |    1 | t                | Journaliste des ombres ou Momus aux Champs-Élysées (Le)                                                                             | Aude (Joseph)                                                                                                        | pièce héroïque nationale
 5188 |    1 | t                | Réveil d'Épiménide à Paris (Le)                                                                                                     | Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)                                                           | comédie
 5143 |    1 | t                | Mari directeur ou le Déménagement du couvent (Le)                                                                                   | Carbon de Flins Des Oliviers (Claude-Marie-Louis-Emmanuel)                                                           | comédie
 5157 |    5 | t                | Médisant (Le)                                                                                                                       | Destouches (Philippe Néricault dit)                                                                                  | comédie
 5139 |    1 | t                | Maire ou le Pouvoir de la loi (Le)                                                                                                  | Laus de Boissy (Louis de)                                                                                            | comédie patriotique
 5186 |    1 | t                | Retour du mari (Le)                                                                                                                 | Ségur (Joseph-Alexandre-Pierre de)                                                                                   | comédie
 5164 |    1 | t                | Naufrage ou la Pompe funèbre de Crispin (Le) / Crispin brûlé (titre alt.)                                                           | La Font (Joseph de)                                                                                                  | comédie
 5176 |    1 | t                | Portrait ou le Danger de tout dire (Le)                                                                                             | Brousse-Desfaucherets (Jean-Louis)                                                                                   | comédie
 5136 |    5 | t                | Légataire universel (Le)                                                                                                            | Regnard (Jean-François)                                                                                              | comédie
 5177 |    5 | t                | Préjugé à la mode (Le)                                                                                                              | La Chaussée (Pierre-Claude)                                                                                          | comédie
 5137 |    1 | t                | Legs (Le)                                                                                                                           | Marivaux (Pierre de)                                                                                                 | comédie
 5152 |    3 | t                | Mariage secret (Le)                                                                                                                 | Brousse-Desfaucherets (Jean-Louis)                                                                                   | comédie
 5194 |    5 | t                | Séducteur (Le)                                                                                                                      | Bièvre (François-Georges Maréchal, marquis de)                                                                       | comédie
 5141 |    5 | t                | Malheureux imaginaire (Le)                                                                                                          | Dorat (Claude-Joseph)                                                                                                | comédie
 5191 |    5 | t                | Roi Lear (Le)                                                                                                                       | Ducis (Jean-François)                                                                                                | tragédie
 5159 |    5 | t                | Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)                                                     | Boursault (Edme)                                                                                                     | comédie
 5230 |    1 | t                | Épreuve (L')                                                                                                                        | Marivaux (Pierre de)                                                                                                 | comédie
 5138 |    2 | t                | Magnifique (Le)                                                                                                                     | La Motte (Antoine Houdar de)                                                                                         | comédie
 5217 |    5 | t                | École des femmes (L')                                                                                                               | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5218 |    3 | t                | École des maris (L')                                                                                                                | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5269 |    3 |                  | Les Fâcheux                                                                                                                         | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie-ballet
 5252 |    5 | t                | Coups de l'amour et de la fortune (Les)                                                                                             | Quinault (Philippe)                                                                                                  | tragi-comédie
 5200 |    1 | t                | Le Temps passé ou le Triomphe du temps passé (Le)                                                                                   | Legrand (Marc-Antoine)                                                                                               | comédie
 5207 |    1 | f                | Tuteur amoureux (Le) ou Le Tuteur                                                                                                   | Dancourt (Florent Carton dit)                                                                                        | comédie
 5199 |    5 | t                | Tambour nocturne ou le Mari devin (Le)                                                                                              | Destouches (Philippe Néricault dit)                                                                                  | comédie
 5203 |    3 | t                | Triomphe du temps (Le)                                                                                                              | Legrand (Marc-Antoine)                                                                                               | divertissement comique
 5221 |    5 | t                | École des pères ou les Fils ingrats (L')                                                                                            | Piron (Alexis)                                                                                                       | comédie
 5245 |    5 | t                | Bourgeoises à la mode (Les)                                                                                                         | Dancourt (Florent Carton dit)                                                                                        | comédie
 5206 |    1 | t                | Tuteur amoureux (Le) ou Le Tuteur                                                                                                   | Dancourt (Florent Carton dit)                                                                                        | comédie
 5229 |    2 | t                | Époux par supercherie (L')                                                                                                          | Boissy (Louis de)                                                                                                    | comédie
 5219 |    5 | t                | École des mères (L')                                                                                                                | La Chaussée (Pierre-Claude)                                                                                          | comédie
 5213 |    1 | t                | École amoureuse (L')                                                                                                                | Bret (Antoine)                                                                                                       | comédie
 5250 |    1 | t                | Confidences réciproques (Les)                                                                                                       | Simon (Claude-François)                                                                                              | comédie
 5239 |    5 | t                | Amazones (Les)                                                                                                                      | Du Bocage (Anne-Marie)                                                                                               | tragédie
 5202 |    1 | t                | Tribunal de l'amour (Le)                                                                                                            | Landon (Joseph)                                                                                                      | comédie
 5235 |    1 | t                | Adieux du goût (Les)                                                                                                                | Patu (Claude-Pierre) ; Portelance (Michel)                                                                           | comédie
 5228 |    3 | t                | Épouse à la mode (L')                                                                                                               | La Place (Pierre-Antoine de)                                                                                         | comédie
 5205 |    5 | t                | Triumvirat ou la Mort de Cicéron (Le)                                                                                               | Crébillon père (Prosper Jolyot de Crébillon dit)                                                                     | tragédie
 5172 |    5 | t                | Philosophe marié ou le Mari honteux de l'être (Le)                                                                                  | Destouches (Philippe Néricault dit)                                                                                  | comédie
 5256 |    3 | t                | Deux amis (Les)                                                                                                                     | Dancourt (Louis Hurtaut)                                                                                             | comédie bouffonne
 5233 |    2 | t                | Épreuve indiscrète (L')                                                                                                             | Bret (Antoine)                                                                                                       | comédie
 5196 |    5 | t                | Siège de Calais (Le)                                                                                                                | Belloy (Pierre Laurent de)                                                                                           | tragédie
 5208 |    5 | t                | Tuteur dupé (Le) ou La Maison à deux portes                                                                                         | Cailhava de L'Estandoux (Jean-François)                                                                              | comédie
 5257 |    5 | t                | Deux amis ou le Négociant de Lyon (Les)                                                                                             | Beaumarchais (Pierre-Augustin Caron de)                                                                              | drame
 5238 |    3 | t                | Amants sans le savoir (Les)                                                                                                         | Saint-Chamond (Claire-Marie Mazarelli, marquise de)                                                                  | comédie
 5249 |    5 | t                | Chérusques (Les)                                                                                                                    | Bauvin (Jean-Grégoire)                                                                                               | tragédie
 5212 |    5 | t                | Vindicatif (Le)                                                                                                                     | Dudoyer de Gastels (Gérard)                                                                                          | drame
 5242 |    6 | t                | Arsacides (Les)                                                                                                                     | Peyraud de Beaussol                                                                                                  | tragédie
 5220 |    5 | t                | École des moeurs ou les Suites du libertinage (L')                                                                                  | Fenouillot de Falbaire de Quingey (Charles-Georges)                                                                  | drame
 5244 |    5 | t                | Barmécides (Les)                                                                                                                    | La Harpe (Jean François de)                                                                                          | tragédie
 5223 |    3 | t                | Courtisanes ou l'Écueil des mœurs (Les)                                                                                             | Palissot de Montenoy (Charles)                                                                                       | comédie
 5211 |    5 | t                | Vieux garçon (Le)                                                                                                                   | Dubuisson (Pierre-Ulric)                                                                                             | comédie
 5236 |    5 | t                | Amants espagnols (Les)                                                                                                              | Beaugeard (Jean-Simon Férréol)                                                                                       | comédie
 5243 |    1 | t                | Aveux difficiles (Les)                                                                                                              | Vigée (Louis-Jean-Baptiste-Étienne)                                                                                  | comédie
 5251 |    5 | t                | Coquettes rivales (Les)                                                                                                             | Lantier (Étienne François de)                                                                                        | comédie
 5222 |    5 | t                | École des pères (L')                                                                                                                | Pieyre (Alexandre)                                                                                                   | comédie
 5241 |    1 | t                | Amis à l'épreuve (Les)                                                                                                              | Pieyre (Alexandre)                                                                                                   | comédie
 5227 |    1 | t                | Entrevue (L')                                                                                                                       | Vigée (Louis-Jean-Baptiste-Étienne)                                                                                  | comédie
 5198 |    1 | t                | Souper magique ou les Deux siècles (Le)                                                                                             | André-Murville (Pierre-Nicolas)                                                                                      | comédie épisodique
 5201 |    1 | t                | Tombeau de Desilles (Le)                                                                                                            | Desfontaines (François-Georges)                                                                                      | pièce
 5254 |    5 | t                | Dangers de l'opinion (Les)                                                                                                          | Laya (Jean-Louis)                                                                                                    | drame
 5210 |    5 | t                | Vieux célibataire (Le)                                                                                                              | Collin d'Harleville (Jean-François)                                                                                  | comédie
 5234 |    1 | t                | Épreuve réciproque (L')                                                                                                             | Legrand (Marc-Antoine)                                                                                               | comédie
 5215 |    5 | t                | École des amis (L')                                                                                                                 | La Chaussée (Pierre-Claude)                                                                                          | comédie
 5204 |    1 | f                | Triple mariage (Le)                                                                                                                 | Destouches (Philippe Néricault dit)                                                                                  | comédie
 5225 |    5 | t                | Égoïsme (L')                                                                                                                        | Cailhava de L'Estandoux (Jean-François)                                                                              | comédie
 5258 |    5 | t                | Deux frères (Les)                                                                                                                   | Dubois de Rochefort (Guillaume)                                                                                      | comédie
 5246 |    5 | t                | Brames (Les)                                                                                                                        | La Harpe (Jean François de)                                                                                          | tragédie
 5209 |    3 | t                | Veuvage trompeur (Le)                                                                                                               | La Place (Pierre-Antoine de)                                                                                         | comédie
 5276 |    5 | t                | Femmes savantes (Les)                                                                                                               | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5278 |    3 | t                | Fourberies de Scapin (Les)                                                                                                          | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5335 |    5 |                  | L'inconnu                                                                                                                           | Corneille (Thomas)                                                                                                   | comédie
 5295 |    1 | t                | Précieuses ridicules (Les)                                                                                                          | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5319 |    5 | t                | Étourdi ou les Contretemps (L')                                                                                                     | Molière (Jean-Baptiste Poquelin dit)                                                                                 | comédie
 5284 |    5 | t                | Ménechmes ou les Jumeaux (Les)                                                                                                      | Regnard (Jean-François)                                                                                              | comédie
 5282 |    5 | t                | Machabées (Les)                                                                                                                     | La Motte (Antoine Houdar de)                                                                                         | tragédie
 5316 |    5 | t                | Esprit follet ou la Dame invisible (L')                                                                                             | Hauteroche (Noël Lebreton, sieur de)                                                                                 | comédie
 5271 |    3 | f                | Les Fausses confidences                                                                                                             | Marivaux (Pierre de)                                                                                                 | comédie
 5311 |    1 | t                | Vendanges de Suresnes (Les)                                                                                                         | Dancourt (Florent Carton dit)                                                                                        | comédie
 5268 |    5 | t                | Ésope (titre alt.) / Fables d'Ésope ou Ésope à la ville (Les)                                                                       | Boursault (Edme)                                                                                                     | comédie
 5324 |    5 | t                | Homme singulier (L')                                                                                                                | Destouches (Philippe Néricault dit)                                                                                  | comédie
 5274 |    3 | t                | Fées (Les)                                                                                                                          | Dancourt (Florent Carton dit)                                                                                        | comédie
 5303 |    3 | t                | Trois cousines (Les)                                                                                                                | Dancourt (Florent Carton dit)                                                                                        | comédie
 5279 |    1 | t                | Grâces (Les)                                                                                                                        | Saint-Foix (Germain-François Poullain de)                                                                            | comédie
 5302 |    1 | t                | Souhaits pour le roi (Les)                                                                                                          | Valois d'Orville (Adrien-Joseph de) ; Dubois                                                                         | comédie
 5277 |    3 | t                | Folies amoureuses (Les)                                                                                                             | Regnard (Jean-François)                                                                                              | comédie
 5313 |    1 | t                | Visites du jour de l'an (Les)                                                                                                       | Vadé (Jean-Joseph)                                                                                                   | comédie
 5263 |    5 | t                | Effets du caractère (Les)                                                                                                           | Du Roullet (François-Louis Gand Le Bland, bailli)                                                                    | comédie
 5264 |    1 | t                | Engagements indiscrets (Les)                                                                                                        | Devaux (François-Antoine)                                                                                            | comédie
 5280 |    5 | t                | Héraclides (Les)                                                                                                                    | Marmontel (Jean-François)                                                                                            | tragédie
 5307 |    5 | t                | Troyennes (Les)                                                                                                                     | Châteaubrun (Jean-Baptiste Vivien de)                                                                                | tragédie
 5232 |    3 | t                | Épreuve imprudente (L')                                                                                                             | Mauger                                                                                                               | comédie
 5287 |    1 | t                | Mœurs du temps (Les)                                                                                                                | Saurin (Bernard-Joseph)                                                                                              | comédie
 5270 |    1 | t                | Fausses apparences (Les)                                                                                                            | Bellecour                                                                                                            | comédie
 5286 |    5 | t                | Méprises ou le Rival par ressemblance (Les)                                                                                         | Palissot de Montenoy (Charles)                                                                                       | comédie
 5275 |    4 | f                | Les Femmes                                                                                                                          | Demoustier (Charles-Albert)                                                                                          | comédie
 5261 |    2 | t                | Deux sœurs (Les)                                                                                                                    | Bret (Antoine)                                                                                                       | comédie
 5301 |    5 | t                | Scythes (Les)                                                                                                                       | Voltaire (François-Marie Arouet dit)                                                                                 | tragédie
 5259 |    5 | t                | Deux frères ou la Prévention vaincue (Les)                                                                                          | Moissy (Alexandre-Guillaume de)                                                                                      | comédie
 5272 |    1 | t                | Fausses infidélités (Les)                                                                                                           | Barthe (Nicolas-Thomas)                                                                                              | comédie
 5320 |    1 | t                | Heureuse rencontre (L')                                                                                                             | Falconnet (Françoise-Cécile) ; Rozet (Madame)                                                                        | comédie
 5262 |    5 | t                | Druides (Les)                                                                                                                       | Le Blanc de Guillet (Antoine)                                                                                        | tragédie
 5323 |    5 | t                | Homme personnel (L')                                                                                                                | Barthe (Nicolas-Thomas)                                                                                              | comédie
 5288 |    1 | t                | Muses rivales ou l'Apothéose de Voltaire (Les)                                                                                      | La Harpe (Jean François de)                                                                                          | comédie
 5267 |    1 | t                | Étrennes de l'amitié, de l'amour et de la nature (Les)                                                                              | Dorvigny                                                                                                             | comédie
 5289 |    4 | t                | Noces hussardes (Les) ou Les Noces houzardes                                                                                        | Dorvigny                                                                                                             | comédie
 5299 |    1 | t                | Rivaux amis (Les)                                                                                                                   | Forgeot (Nicolas-Julien)                                                                                             | comédie
 5265 |    1 | t                | Épreuves (Les)                                                                                                                      | Forgeot (Nicolas-Julien)                                                                                             | comédie
 5298 |    5 | t                | Rivaux (Les)                                                                                                                        | Imbert (Barthélemy)                                                                                                  | comédie
 5297 |    5 | t                | Réputations (Les)                                                                                                                   | Bièvre (François-Georges Maréchal, marquis de)                                                                       | comédie
 5314 |    3 | t                | Esclavage de nègres ou l'Heureux naufrage (L')                                                                                      | Gouges (Olympe de)                                                                                                   | drame
