db,expert,id,author,title,genre ,nombre d'actes,Prologue,Prose/vers,"Musique, danse, machines",Date de création,Created,Updated
,1,5582,Dancourt (Florent Carton dit),Belle-mère (La),comédie,5,FALSE,vers,FALSE,,,
,1,4962,Vigée (Louis-Jean-Baptiste-Étienne),Belle-mère ou les Dangers d'un second mariage (La),comédie,5,FALSE,vers,FALSE,,,
1,,5489,Quinault (Philippe),Bellérophon,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5489,Quinault (Philippe),Bellérophon ,tragédie,5,FALSE,vers,FALSE,24 JUIL 1788,,
1,,4881,Racine (Jean),Bérénice,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4881,Racine (Jean),Bérénice ,tragédie,5,FALSE,vers,FALSE,,,
,1,4963,Desfontaines (François-Georges),Bergère des Alpes (La),comédie,1,FALSE,vers libre,FALSE,,,
,1,4882,Saurin (Bernard-Joseph),Beverlei,tragédie bourgeoise,5,FALSE,vers libres,FALSE,15 DEC 1765,,
1,,4882,Saurin (Bernard-Joseph),Beverley,tragédie bourgeoise,5,FALSE,vers libres,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4964,Villemain d'Abancourt (François-Jean),Bienfaisance de Voltaire (La),pièces dramatique,1,FALSE,vers,FALSE,7 MAI 1768,,
,1,5069,Pilhes (Joseph),Bienfait anonyme (Le),comédie,3,FALSE,prose,FALSE,30 MAI 1791,,
,1,5070,Dampierre de la Salle,Bienfait rendu ou le Négociant (Le),comédie ,5,FALSE,vers,FALSE,,,
,1,4883,Saurin (Bernard-Joseph),Blanche et Guiscard,tragédie,5,FALSE,vers,FALSE,,,
1,,4883,Saurin (Bernard-Joseph),Blanche et Guiscard,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5583,Poisson (Philippe),Boîte de Pandore (La),comédie,1,FALSE,prose,FALSE,26 SEPT 1763,,
,1,5071,Legrand (Marc-Antoine),Bon ami (Le),comédie,1,FALSE,prose,FALSE,,,
,1,5072,Montfleury (Antoine Jacob dit),Bon soldat (Le),comédie,1,FALSE,vers,TRUE,,,
,1,5660,Regnard (Jean-François),Bourgeois de Falaise (Le),comédie,1,FALSE,vers,TRUE,,,
,1,5073,Molière (Jean-Baptiste Poquelin dit) ,Bourgeois gentilhomme (Le),comédie-ballet,5,FALSE,prose,TRUE,,,
,1,5245,Dancourt (Florent Carton dit) ,Bourgeoises à la mode (Les),comédie,5,FALSE,prose,FALSE,,,
,1,5756,"Hauteroche (Noël Lebreton, sieur de)",Bourgeoises de qualité (Les),comédie,5,FALSE,vers,FALSE,15 NOVEMBRE 1692,,
,1,5661,Anonyme,Bourget (Le) ,comédie,1,FALSE,prose,TRUE,,,
,1,5074,Goldoni (Carlo),Bourru bienfaisant (Le),comédie,3,FALSE,prose,FALSE,,,
,1,5757,"Saint-Glas (Pierre de, abbé de Saint-Ussans)",Bouts-rimés (Les),comédie,1,FALSE,prose,FALSE,,,
,1,5490,Corneille (Thomas),Bradamante,tragédie,5,FALSE,vers,FALSE,,,
1,,5490,Corneille (Thomas),Bradamante,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5246,La Harpe (Jean François de),Brames (Les),tragédie,5,FALSE,vers,FALSE,,,
,1,4884,Poinsinet de Sivry (Louis),Briséis ou la colère d'Achille,tragédie,5,FALSE,vers,FALSE,15 DECEMBRE 1783,,
1,,4884,Poissinet de Sivry (Louis),Briséis ou la colère d'Achille,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4885,Racine (Jean),Britannicus,tragédie,5,FALSE,vers,FALSE,25 JUIN 1759,,
1,,4885,Racine (Jean),Britannicus,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5662,Anonyme,Brutal de sang froid / sens froid  (Le),comédie,1,FALSE,prose,FALSE,,,
,1,4886,Voltaire (François-Marie Arouet dit),Brutus,tragédie,5,FALSE,vers,FALSE,,,
1,,4886,Voltaire (François-Marie Arouet dit ),Brutus,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5491,Bernard (Catherine),Brutus,tragédie,5,FALSE,vers,FALSE,11 DEC 1730,,
1,,5491,Bernard (Catherine),Brutus,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5663,Anonyme,Cadet de Gascogne (Le),comédie,5,FALSE,,FALSE,,,
,1,5664,Anonyme,Cadet de Gascogne (Le),comédie,1,FALSE,,FALSE,,,
,1,5665,Rousseau (Jean-Baptiste),Café (Le),comédie,1,FALSE,prose,FALSE,,,
,1,5075,Voltaire (François-Marie Arouet dit),Café ou l'Écossaise (Le) ou L'Écossaire ou le Café,comédie,5,FALSE,prose,FALSE,,,
,1,4887,Gudin de La Brenellerie (Paul-Philippe),Caïus Marcius Coriolan ou le Danger d'offenser un grand homme,tragédie,4,FALSE,vers,FALSE,,,
1,,4887,Gudin de La Brenellerie (Paul-Philippe),Caïus Marcius Coriolan ou le danger d'offenser un grand homme,tragédie,4,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
1,,4888,Anonyme,Caliste,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4889,Colardeau (Charles-Pierre),Caliste,tragédie ,5,FALSE,vers,FALSE,14 AOUT 1776,,
1,,4889,Colardeau (Charles-Pierre),Caliste,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,1146,"Mauprie (Olivier Hubert Angélique Gourjaut de Mauprie, marquis de)",Caliste ou la Belle pénitente,tragédie,5,FALSE,vers,FALSE,12 NOV 1760,,
,1,5492,Piron (Alexis),Callisthène,tragédie,5,FALSE,vers,FALSE,27 AVR 1750,,
1,,5492,Piron (Alexis),Callisthène,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5493,Corneille (Thomas),"Camma, reine de Galatie",tragédie,5,FALSE,vers,FALSE,,,
1,,5493,Corneille (Thomas),"Camma, reine de Galatie",tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5666,Grandval (Nicolas Racot de),Camp de Porché-Fontaine (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5667,Gillet de La Tessonerie,Campagnard (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5642,Le Mascrier (Jean-Baptiste),Caprice et la Ressource (Le),prologue,1,FALSE,vers,FALSE,,,
,1,5076,Renout (Jean-Julien-Constantin),Caprice ou l'Épreuve dangereuse (Le),comédie,3,FALSE,prose,FALSE,,,
,1,5668,Rousseau (Jean-Baptiste),Capricieux ou les Apparences trompeuses (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5758,Roy (Pierre-Charles) ; La Font (Joseph de),Captifs (Les),comédie,3,TRUE,vers,TRUE,,,
,1,5759,Fagan (Barthélemy-Christophe),Caractères de Thalie (Les),comédie,3,TRUE,prose / vers,TRUE,,,
,1,5669,Dancourt (Florent Carton dit),Carnaval de Venise (Le),comédie héroïque,5,FALSE,,FALSE,,,
,1,5760 et 5247,La Chapelle (Jean de) ,Carosses d'Orléans (Les),comédie,1,FALSE,prose,FALSE,,,
,1,5494,Legrand (Marc-Antoine),Cartouche ou les Voleurs,comédie,3,FALSE,prose,TRUE,9 AOUT 1680,,
1,,5494,Le Grand (Marc-Antoine),Cartouche ou les Voleurs,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5584,"Brécourt (Guillaume Marcoureau, sieur de Brécourt, dit)",Cassette (La),comédie,5,FALSE,vers,TRUE,,,
,1,5495,La Grange-Chancel (François-Joseph de),Cassius et Victorinus martyrs,tragédie,5,FALSE,vers,FALSE,,,
1,,5495,La Grange-Chancel (Joseph de),Cassius et Victorinus martyrs,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4890,Crébillon (Prosper Jolyot de),Catilina,tragédie,5,FALSE,vers,FALSE,,,
1,,4890,Crébillon père (Prosper Jolyot de Crébillon dit),Catilina,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
1,,5496,Deschamps (François-Michel-Chrétien),Caton d'Utique,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5696,Deschamps (François-Michel-Chrétien),Caton d'Utique,tragédie,5,FALSE,vers,FALSE,20 DEC 1748,,
,1,4965,Dancourt (Florent Carton dit),Cavalcade (La),divertissement,,FALSE,,TRUE,,,
,1,5077,Dorat (Claude-Joseph),Célibataire (Le),comédie,5,FALSE,vers libres,FALSE,,,
,1,4891,Graffigny (Françoise de),Cénie,drame ,5,FALSE,prose,FALSE,,,
1,,4891,Graffigny (Mme de),Cénie,pièce dramatique,5,FALSE,prose,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5078,Artaud (Jean-Baptiste),Centenaire de Molière (Le),comédie,1,FALSE,vers et prose,TRUE,25 JUIN 1750,,
,1,5497,Dancourt (Florent Carton dit),Céphale et Procris,comédie,3,TRUE,vers,TRUE,,,
1,,5497,Dancourt (Florent Carton dit),Céphale et Procris,comédie,3,TRUE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4892,Le Mierre (Antoine-Marin) ,Céramis,tragédie,5,FALSE,vers,FALSE,,,
1,,4892,Lemierre (Antoine-Marin),Céramis,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5079,Poinsinet (Antoine-Alexandre-Henri) ,Cercle ou la Soirée à la mode (Le),comédie épisodique,1,FALSE,prose,FALSE,29 DEC 1785,,
,1,5080,Dancourt (Florent Carton dit) ,Charivari (Le),comédie,1,FALSE,prose,TRUE,,,
,1,4893,Chénier (Marie-Joseph de),Charles IX ou l'École des rois,tragédie ,5,FALSE,vers,FALSE,,,
1,,4893,Chénier (Marie-Joseph),Charles IX ou l'École des rois,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5761,Montauban (Jacques Pousset de),"Charmes de Félicie, tirés de la Diane de Montemayor (Les)",pastorale,5,FALSE,vers,TRUE,4 NOV 1789,,
,1,5585,Legrand (Marc-Antoine),Chasse du cerf (La),comédie-ballet,3,TRUE,prose,TRUE,,,
,1,5586,Anonyme,Chasse ridicule (La),comédie,1,FALSE,prose,FALSE,,,
,1,5248,Collin d'Harleville (Jean-François),Châteaux en Espagne (Les),comédie,5,FALSE,vers,FALSE,,,
,1,5249,Bauvin (Jean-Grégoire),Chérusques (Les),tragédie,5,FALSE,vers,FALSE,20 FEVRIER 1789,,
,1,5670 et 5081,Dancourt (Florent Carton dit) ,Chevalier à la mode (Le),comédie,5,FALSE,prose,FALSE,26 SEPTEMBRE 1772,,
,1,5671,Autreau (Jacques),Chevalier Bayard (Le),comédie héroïque,5,FALSE,vers,FALSE,,,
,1,5082,Dorat (Claude-Joseph),Chevalier français à Londres (Le),comédie,3,FALSE,vers,FALSE,,,
,1,5083,Dorat (Claude-Joseph),Chevalier français à Turin (Le),comédie,3,FALSE,vers,FALSE,,,
,1,5672,Du Fresny (Charles),Chevalier joueur (Le),comédie,5,FALSE,prose,FALSE,,,
,1,5084,Boutet de Monvel (Jacques-Marie) ,Chevalier sans peur et sans reproche ou les Amours de Bayard (Le),comédie héroïque,4,FALSE,prose,FALSE,,,
,1,5498,Morand (Pierre de),Childéric,tragédie,5,FALSE,vers,FALSE,,,
1,,5498,Morand (Pierre de),Childéric,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5085,Simon-Chauvot,Chirurgien de village (Le),comédie,1,FALSE,prose,FALSE,,,
,1,5086,Corneille (Pierre),Cid (Le),tragi-comédie / tragédie,5,FALSE,vers,FALSE,,,
,1,4894,Corneille (Pierre),Cinna ou la Clémence d'Auguste,tragédie,5,FALSE,vers,FALSE,,,
1,,4894,Corneille (Pierre),Cinna ou la Clémence dAuguste,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5499,Gomez (Madeleine-Angélique de),"Cléarque, tyran d'Héraclée",tragédie,5,FALSE,vers,FALSE,,,
1,,5499,"Gomez (Madeleine-Angélique, Mme de)","Cléarque, tyran d'Héraclée",tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4895,Boutet de Monvel (Jacques-Marie) ,Clémentine et Desormes,drame,5,FALSE,prose,FALSE,,,
1,,4895,Monvel (Jacques-Marie Boutet de Monvel dit),Clémentine et Desormes,drame,5,FALSE,prose,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4896,Marmontel (Jean-François) ,Cléopâtre,tragédie,5,FALSE,vers,FALSE,14 DEC 1780,,
1,,5500,La Chapelle (Jean de),Cléopâtre,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
1,,4896,Marmontel (Jean-François),Cléôpatre,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5500,La Chapelle (Jean de),Cléopâtre ,tragédie,5,FALSE,vers,FALSE,20 MAI 1750,,
,1,5087 et 5673,"Hauteroche (Noël Lebreton, sieur de)",Cocher supposé (Le),comédie,1,FALSE,prose,FALSE,,,
,1,4897,Dancourt (Florent Carton dit) ,Colin-Maillard,comédie,1,FALSE,prose,TRUE,,,
1,,4897,Dancourt (Florent Carton dit),Colin-Maillard,comédie,1,FALSE,prose,TRUE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4966,Saint-Foix (Germain-François Poullain de),Colonie (La),comédie,3,TRUE,prose,FALSE,28 OCT 1701,,
,1,5587,Dancourt (Florent Carton dit),Comédie des comédiens ou l'Amour charlatan (La),comédie,3,FALSE,prose,TRUE,25 OCT 1749,,
,1,5674,"Montfleury (Antoine Jacob, dit)",Comédien poète (Le),comédie,5,FALSE,vers,TRUE,,,
,1,5588,Fontenelle (Bernard le Bouyier de),Comète (La),comédie,1,FALSE,prose,TRUE,,,
,1,5088,"Pont-de-Veyle (Antoine de Fériol, comte de)",Complaisant (Le),comédie,5,FALSE,prose,TRUE,,,
,1,5092,Corneille (Thomas),Comte d'Essex (Le),tragédie,5,FALSE,vers,FALSE,,,
,1,5090,La Harpe (Jean François de),Comte de Warwick (Le),tragédie,5,FALSE,vers,FALSE,,,
,1,5091,Cahusac (Louis de),Comte de Warwick (Le),tragédie,5,FALSE,vers,FALSE,,,
,1,4968,Molière (Jean-Baptiste Poquelin dit) ,Comtesse d'Escarbagnas (La),comédie,1,FALSE,prose,TRUE,,,
,1,4969 et 5589,Corneille (Thomas),Comtesse d'Orgueil (La),comédie,5,FALSE,vers,FALSE,,,
,1,4967,"Montesson (Charlotte-Jeanne Béraud de La Haie de Riou, comtesse de)",Comtesse de Chazelle (La),comédie,5,FALSE,vers,FALSE,,,
,1,5590,"Carcavy (Charles-Alexandre, abbé)",Comtesse de Follenville (La),comédie,1,FALSE,prose,FALSE,6 MAI 1785,,
,1,5093,Bret (Antoine),Concert (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5094,Palaprat (Jean de),Concert ridicule (Le),comédie,1,FALSE,prose,TRUE,,,
,1,5095,Demoustier (Charles-Albert),Conciliateur ou l'Homme aimable (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5250,Simon (Claude-François),Confidences réciproques (Les),comédie,1,FALSE,vers libres,FALSE,,,
,1,5096,Guyot de Merville (Michel),Consentement forcé (Le),comédie,1,FALSE,prose,TRUE,3 AOUT 1747,,
,1,5097,Picard (Louis-Benoît),Conteur ou les Deux postes (Le),comédie,3,FALSE,prose,FALSE,,,
,1,4970,"La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)",Coquette corrigée (La),comédie,5,FALSE,vers,FALSE,,,
,1,4971,Du Fresny (Charles),Coquette de village ou le lot supposé (La),comédie,3,FALSE,vers,FALSE,,,
,1,4972,Baron,Coquette et la fausse prude (La),comédie,5,FALSE,prose,FALSE,,,
,1,5251,Lantier (Étienne François de),Coquettes rivales (Les),comédie,5,FALSE,vers,FALSE,,,
,1,5501,La Fosse (Antoine de),Corésus et Callirhoé,tragédie,5,FALSE,vers,FALSE,6 FEVRIER 1786,,
1,,5501,La Fosse (Antoine de La Fosse d'Aubigny dit),Corésus et Callirhoé,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4898,La Harpe (Jean François de),Coriolan,tragédie,5,FALSE,vers,FALSE,,,
1,,4898,La Harpe (Jean-François de),Coriolan,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4899,Mauger,Coriolan,tragédie,5,FALSE,vers,FALSE,2 MARS 1784,,
1,,4899,Mauger,Coriolan,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5502,"Abeille (Gaspard, abbé)",Coriolan,tragédie,5,FALSE,vers,FALSE,10 JANV 1748,,
1,,5502,Anonyme,Coriolan,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5503,Chaligny des Plaines (François de),Coriolan,tragédie,5,FALSE,vers,FALSE,,,
1,,5503,Chaligny des Plaines (François de),Coriolan,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4900,Riouffé (Honoré),Corneille aux Champs-Élysées,comédie,1,FALSE,vers libres,FALSE,,,
1,,4900,Riouffe (Honoré-Jean),Corneille aux Champs-Élysées,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5504,Barbier (Marie-Anne),Cornélie mère des Gracques,tragédie,5,FALSE,vers,FALSE,4 OCT 1784,,
1,,5504,"Barbier (Marie Anne, Mlle )",Cornélie mère des Gracques,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5505,Hénault (Charles-Jean-François),Cornélie vestale,tragédie,5,FALSE,vers,FALSE,,,
1,,5505,Hénaut (Charles-Jean-François),Cornélie vestale,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4901,Lefèvre (Pierre-François-Alexandre),Cosroès,tragédie,5,FALSE,vers,FALSE,,,
1,,4901,Lefèvre (Pierre-François-Alexandre),Cosroès,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4902,Mauger,Cosroès,tragédie,5,FALSE,vers,FALSE,26 AOUT 1767,,
1,,4902,Mauger,Cosroès,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,5506,Rotrou (Jean de) ; Ussé (Louis II Bernin de Valentinay d'),Cosroès,tragédie,5,FALSE,vers,FALSE,20 AVR 1752,,
1,,5506,Rotrou (Jean de) ; d'Ussé (Bernin de Valentine),Cosroès,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,4973,"La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)",Coupe enchantée (La),comédie,1,FALSE,prose,FALSE,,,
,1,5252,Quinault (Philippe),Coups de l'amour et de la fortune (Les),tragi-comédie,5,FALSE,vers,FALSE,,,
,1,5762,Piron (Alexis),Courses de Tempé (Les),pastorale,1,FALSE,vers,TRUE,,,
,1,5223,Palissot de Montenoy (Charles),Courtisanes ou l'Écueil des mœurs (Les),comédie,3,FALSE,vers,FALSE,,,
,1,5098,Laujon (Pierre),Couvent ou les Fruits du caractère et de l'éducation (Le),comédie,1,FALSE,prose,FALSE,,,
,1,4974,La Morlière (Jacques Rochette de),Créole (La),comédie,1,FALSE,prose,TRUE,,,
,1,4903,"La Tuillerie (Jean-François Juvenon, sieur de La Tuillerie, dit)",Crispin bel esprit,comédie,1,FALSE,vers,FALSE,,,
1,,4903,"La Tuillerie (Jean-François Juvenon, sieur de)",Crispin bel esprit,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4904,"Hauteroche (Noël Lebreton, sieur de)",Crispin médecin,comédie,3,FALSE,vers,FALSE,11 JUIL 1681,,
1,,4904,Hauteroche (Noël Lebreton de),Crispin médecin,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
1,,5507,Hauteroche (Noël Lebreton de),Crispin musicien,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5507,"Hauteroche (Noël Lebreton, sieur de)",Crispin musicien ,comédie,5,FALSE,vers,TRUE,,,
1,,4905,La Tuillerie (Jean-François Juvenon),Crispin précepteur,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4906,"La Tuillerie (Jean-François Juvenon, sieur de La Tuillerie, dit)",Crispin précepteur,comédie,1,FALSE,vers,FALSE,,,
1,,4906,"La Tuillerie (Jean-François Juvenon, sieur de)",Crispin précepteur,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:01 -0400,2013-05-02 06:25:01 -0400
,1,4907,Lesage (Alain-René),Crispin rival de son maître,comédie,1,FALSE,prose,FALSE,,,
1,,4907,Lesage (Alain-René),Crispin rival de son maître,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
,1,5591,Molière (Jean-Baptiste Poquelin dit),Critique de l'École des femmes (La),comédie,1,FALSE,prose,FALSE,15 MARS 1707,,
,1,5592,"La Chaussée (Pierre-Claude Nivelle de La Chaussée, dit Pierre-Claude)",Critique de la Fausse antipathie (La),comédie,1,FALSE,prose/vers,FALSE,,,
,1,5593,Regnard (Jean-François),Critique du Légataire universel (La),comédie,1,FALSE,prose,FALSE,,,
,1,4908,Maillet-Duclairon (Antoine),Cromwel,tragédie,5,FALSE,vers,FALSE,,,
1,,4908,Du Clairon (Antoine Maillet),Cromwell,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
,1,5253,Dancourt (Florent Carton dit) ,Curieux de Compiègne (Les) ou Les Camps de Compiègne,comédie,1,FALSE,prose,TRUE,7 JUIN 1764,,
,1,5099,Destouches,Curieux impertinent (Le),comédie,5,FALSE,vers,FALSE,4 octobre 1698,,
,1,5508,Danchet (Antoine),Cyrus,tragédie,5,FALSE,vers,FALSE,,,
1,,5508,Danchet (Antoine),Cyrus,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5594,Dancourt (Florent Carton dit),Dame à la mode ou la Suite de la coquette (La) ,comédie,5,FALSE,vers,FALSE,,,
,1,5763,Corneille (Thomas) ; Donneau de Vizé (Jean),Dames vengées ou la Dupe de soi-même (Les),comédie,5,FALSE,prose,FALSE,,,
,1,5509,La Font (Joseph de),Danaé ou Jupiter Crispin,comédie,1,TRUE,vers,FALSE,,,
1,,5509,La Font (Joseph de),Danaé ou Jupiter Crispin,comédie,1,TRUE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5254,Laya (Jean-Louis),Dangers de l'opinion (Les),drame,5,FALSE,vers,FALSE,,,
,1,5675,Baron (Michel Boyron dit),Débauché (Le),comédie,1,FALSE,vers,FALSE,19 JANVIER 1790,,
,1,5100,Du Fresny (Charles),Dédit (Le),comédie,1,FALSE,vers,FALSE,,,
,1,5676,Anonyme,Dédit (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5255,Boissy (Louis de),Dehors trompeurs ou l'Homme du jour (Les),comédie,5,FALSE,vers,FALSE,,,
,1,5101,Montanclos (Marie-Émilie de),Déjeuner interrompu (Le),comédie,2,FALSE,prose,FALSE,18 FEVRIER 1740,,
1,,5510,Aubry des Carrières (Jean-Baptiste),Demetrius,tragédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500
,1,5510,"Aubry (Jean-Baptiste Aubry des Carrières, dit )",Démétrius ,tragédie,5,FALSE,vers,FALSE,,,
1,,4909,Regnard (Jean-François),Démocrite,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
,1,18 et 900 et 4909,Regnard (Jean-François),Démocrite amoureux,comédie,5,FALSE,vers,FALSE,,,
,1,4910,Marmontel (Jean-François) ,Denis le tyran,tragédie,5,FALSE,vers,FALSE,12 JANV 1700,,
,1,5102,Marivaux (Pierre de),Dénouement imprévu (Le),comédie,1,FALSE,prose,TRUE,5 FEV 1748,,
1,,4910,Marmontel (Jean-François),Denys le tyran,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
,1,5103,Molière (Jean-Baptiste Poquelin dit) ,Dépit amoureux (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5677,Subligny (Adrien-Thomas Perdou de),Désespoir extravagant (Le),comédie,,FALSE,,FALSE,,,
,1,5595,Dancourt (Florent Carton dit),Désolation des joueuses (La) ,comédie,1,FALSE,prose,FALSE,,,
,1,4911,Saint-Foix (Germain-François Poullain de),Deucalion et Pirrha,comédie,1,TRUE,prose,TRUE,,,
1,,4911,Saint-Foix (Germain-François Poullain de),Deucalion et Pyrrha,comédie,1,TRUE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
,1,5104,"Hauteroche (Noël Lebreton, sieur de)",Deuil (Le),comédie,1,FALSE,vers,TRUE,20 FEV 1741,,
,1,5256,Dancourt (Louis Hurtaut),Deux amis (Les),comédie bouffonne,3,FALSE,prose,FALSE,,,
,1,5257,Beaumarchais (Pierre-Augustin Caron de),Deux amis ou le Négociant de Lyon (Les),drame,5,FALSE,prose,FALSE,9 AOUT 1762,,
,1,5258,Dubois de Rochefort (Guillaume),Deux frères (Les),comédie,5,FALSE,vers,FALSE,13 JANVIER 1770,,
,1,5259,Moissy (Alexandre-Guillaume de),Deux frères ou la Prévention vaincue (Les),comédie,5,FALSE,vers,FALSE,12 AVRIL 1785,,
,1,5260,Boissy (Louis de),Deux nièces (Les),comédie,5,FALSE,vers,FALSE,27 JUILLET 1768,,
,1,5261,Bret (Antoine),Deux sœurs (Les),comédie,2,FALSE,prose,FALSE,17 JANVIER 1737,,
,1,5596,Corneille (Thomas) ; Donneau de Vizé (Jean),Devineresse ou les Faux enchantements  (La),comédie,5,FALSE,prose,TRUE,20 NOVEMBRE 1767,,
,1,5678,Dancourt (Florent Carton dit),Diable boiteux (Le),comédie,1,TRUE,prose,TRUE,,,
