Id,Author,Title,Genre,Created At,Updated At,Acts,Prose Vers,Prologue,Musique Danse Machine
5686,Dufresny (Charles Rivière),Le Faux instinct,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,3,prose,false,false
5685,Dufresny (Charles Rivière),Le Faux honnête homme,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,3,prose,false,false
5684,Raisin (Jean-Baptiste),Le Faux Gascon,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5683,"Barbier (Marie Anne, Mlle)",Le Faucon,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,vers,false,false
5682,Le Clerc (Michel),Le docteur extravagant,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5681,Avisse (Étienne-François),Le Divorce ou les Époux mécontents,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,3,vers,true,false
5680,Pellegrin (Simon-Joseph),Le Divorce de l'amour et de la raison ou le Vieux monde,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,3,vers,true,false
5679,Champmeslé (Charles Chevillet dit),Le Divorce,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5678,Dancourt (Florent Carton dit),Le Diable boiteux,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,true,false
5677,Subligny (Adrien-Thomas Perdou de),Le Désespoir extravagant,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,,0,false,false
5676,Anonyme,Le Dédit,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5675,Baron (Michel Boyron dit),Le Débauché,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5674,Montfleury (Antoine Jacob),Le Comédien poète,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,true
5673,Hauteroche (Noël Lebreton de),Le cocher supposé,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5672,Dufresny (Charles Rivière),Le Chevalier joueur,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,prose,false,false
5671,Autreau (Jacques),Le Chevalier Bayard,comédie héroïque,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5670,Dancourt (Florent Carton dit),Le Chevalier à la mode,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,prose,false,false
5669,Dancourt (Florent Carton dit),Le Carnaval de Venise,comédie héroique,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,0,false,false
5668,Rousseau (Jean-Baptiste),Le Capricieux ou les Apparences trompeuses,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5667,La Tessonerie (Gillet de),Le Campagnard,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5666,Grandval le père (Nicolas Racot de Granval dit),Le Camp de Porché-Fontaine,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5665,Rousseau (Jean-Baptiste),Le Café,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5664,Anonyme,Le Cadet de Gascogne,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,0,false,false
5663,Anonyme,Le Cadet de Gascogne,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,0,false,false
5662,Dancourt (Florent Carton dit),Le Brutal de sens froid,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5661,Anonyme,Le Bourget,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5660,Regnard (Jean-François),Le Bourgeois de Falaise ou le Bal,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,vers,false,false
5659,Corneille (Thomas),Le Baron des Fondrières,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5658,Palaprat (Jean),Le Ballet extravagant,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5657,Boindin (Nicolas),Le Bal d'Auteuil,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,3,prose,true,false
5656,Anonyme,Le Bailli marquis,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5655,Boissy (Louis de),Le Badinage ou le Dernier jour de l'absence,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,vers,false,false
5654,Anonyme,Le Badaud,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5653,Bernard (Catherine),"Laodamie, reine d'Epire",tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5652,Boisrobert (François Le Metel sieur de),La vraie Didon ou Didon la chaste,tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5651,Champmeslé (Charles Chevillet dit),La Veuve,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5650,Jolly (François-Antoine),La Vengeance de l'amour,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5649,Dancourt (Florent Carton dit),La Trahison punie,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5648,Auvigny (Jean du Castre d'),La tragédie en prose ou la Tragédie extravagante,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5647,Corneille (Pierre),La Toison d'or,tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,true,true
5646,Racine (Jean),La Thébaïde ou les Frères ennemis,tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5645,Audierne (Jacques),La Suivante désintéressée,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,true,false
5644,Champmeslé (Charles Chevillet dit),La Rue Saint-Denis,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5643,Marivaux (Pierre Carlet de Chamblain de),La Réunion des amours,comédie héroïque,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5642,Le Mascrier (abbé Jean-Baptiste),La Ressource et le Caprice,prologue,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,vers,false,false
5641,Baron (Michel Boyron dit),La Répétition,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,0,false,false
5640,Laffichard (Thomas l'Affichard dit),La Rencontre imprévue,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,3,prose,false,false
5639,Barquebois (J. Robbe),La Rapinière ou l'Intéressée,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5638,Guérin d'Étriché (Eustache François),La Psyché de village,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,4,prose,true,false
5637,Palaprat (Jean),La Prude du temps ou les Saturnales,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5636,Anonyme,La Provençale,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,0,false,false
5635,Corneille (Thomas),La Pierre Philosophale,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,0,false,true
5634,Dufresny (Charles Rivière),La Noce interrompue,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,false
5633,"Brécourt (Guillaume Marcoureau, sieur de) ",La Noce de village,comédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,1,prose,false,true
5632,Dancourt (Florent Carton dit),La Mortd'Alcide,tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5631,Péchantré (Nicolas de),La Mort de Néron,tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5630,"Barbier (Marie Anne, Mlle)",La Mort de César,tragédie,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500,5,vers,false,false
5629,Pellegrin (Simon-Joseph),La Mort d'Ulysse,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5628,Belin (François),La Mort d'Othon,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5627,Louvart,La mort d'Alexandre,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5626,Dancourt (Florent Carton dit),La Métempsycose des amours ou les Dieux comédiens,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,true,false
5625,Montfort (Mr),La Mère ridicule,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,false,false
5624,Audierne (Jacques),La Méprise,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,true,false
5623,La Motte (Antoine Houdar de),La Matrone d'Éphèse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5622,Anonyme,La Marquise imaginaire,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,false,false
5621,Hermite (Tristan l'),La Marianne,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5620,Dufresny (Charles Rivière),La Malade sans maladie,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,false
5619,Dancourt (Florent Carton dit),La Loterie,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5618,Dufresny (Charles Rivière),La Joueuse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,false
5617,Boisrobert (François Le Metel sieur de),La Jalouse d'elle-même,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5616,Dancourt (Florent Carton dit),La Guinguette de la finance,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5615,Fagan (Christophe Barthélémy Fagan de Lugny dit),La Grondeuse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5614,Dancourt (Florent Carton dit),La Gazette de Hollande,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5613,Le Grand (Marc-Antoine),La Française italienne,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5612,Lenoble (Eustache),La Fourbe,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,false
5611,Dancourt (Florent Carton dit),La Folle enchère,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5610,Dancourt (Florent Carton dit),La Foire Saint-Germain,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5609,Dancourt (Florent Carton dit),La Foire de Besons,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5608,Abeille neveu (Nicolas Abeille dit),La Fille valet,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5607,La Grange-Chancel (Joseph de),La Fille supposée ou l'Héroïne de roman,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5606,Anonyme,La Fille médecin,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,false,false
5605,Barquebois (J. Robbe),La femme têtue ou le médecin hollandais,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5604,Le Grand (Marc-Antoine),La Femme fille et veuve,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5603,Dancourt (Florent Carton dit),La Femme d'intrigues,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,false
5602,Destouches (Philippe Néricault dit),La Fausse veuve ou le Jaloux sans jalousie,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5601,Pellegrin (Simon-Joseph),La Fausse inconstance,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5600,Allainval (Léonor-Jean-Christine Soulas abbé d'),La Fausse comtesse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5599,Dancourt (Florent Carton dit),La Famille à la mode ou Finette,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5598,"Rosimond (Claude La Roze, sieur de) ",La Dupe amoureuse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5597,Desmarres,La Dragonne ou Merlin dragon,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5596,Corneille (Thomas),La Devineresse ou les Faux enchantements,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,true
5595,Dancourt (Florent Carton dit),La Désolation des joueuses,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5594,Dancourt (Florent Carton dit),La Dame à la mode ou la Suite de la coquette,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5593,Regnard (Jean-François),La Critique du Légataire universel,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5592,La Chaussée (Pierre Claude Nivelle de),La Critique de la Fausse antipathie,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose / vers,false,false
5591,Molière (Jean-Baptiste Poquelin dit),La critique de l'École des femmes,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5590,Carcavi (Charles-Alexandre abbé),La Comtesse de Follenville,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5589,Corneille (Thomas),La Comtesse d'Orgueil,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5588,Fontenelle (Bernard le Bouvier de),La Comète,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,true
5587,Dancourt (Florent Carton dit),La Comédie des comédiens ou l'Amour charlatan,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,prose,false,false
5586,Anonyme,La Chasse ridicule,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5585,Le Grand (Marc-Antoine),La Chasse du cerf,comédie-ballet,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,prose,true,false
5584,"Brécourt (Guillaume Marcoureau, sieur de) ",La Cassette,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5583,Poisson (Philippe),La Boîte de Pandore,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5582,Dancourt (Florent Carton dit),La Belle-mère,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5581,Dancourt (Florent Carton dit),La Baguette,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5580,Corneille (Thomas) ; De Visé (Jean Donneau),L'Usurier,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5579,Moncrif (François-Augustin Paradis de),L'Oracle de Delphes,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5578,Brueys (David-Augustin de),L'Opiniâtre,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5577,Dancourt (Florent Carton dit),L'Opérateur Barry,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,true,false
5576,Anonyme,L'Opérateur,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,false,false
5575,Dancourt (Florent Carton dit),L'Opéra de village,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5574,"Brécourt (Guillaume Marcoureau, sieur de) ",L'Ombre de Molière,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5573,Voisenon (Claude-Henri de Fusée de),L'Ombre de Molière,prologue,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5572,La Motte (Antoine Houdar de),L'Italie galante,ambigu-comique,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,prose,true,false
5571,Corneille (Thomas),L'Inconnu,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,true
5570,Anonyme,L'Improptu de garnison,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5569,Dancourt (Florent Carton dit),L'Impromptu de Suresnes,comédie-ballet,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,true,false
5568,Le Grand (Marc-Antoine),L'Impromptu de la Folie,ambigu-comique,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,2,prose,true,false
5567,Boissy (Louis de),L'Impertinent malgré lui ou les Amants mal assortis,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5566,Boissy (Louis de),L'Impatient,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,true,false
5565,Marivaux (Pierre Carlet de Chamblain de),L'Île de la raison ou les Petits hommes,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,prose,true,false
5564,Baron (Michel Boyron dit),L'Homme à bonnes fortunes ,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,false
5563,Anonyme,L'Heureux échange,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5562,Boizard de Ponteau (Claude Florimond) ; Panard (Charles-François),L'Heure du berger,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5561,Scarron (Paul),L'Héritier ridicule ou la Dame intéressée,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5560,Dancourt (Florent Carton dit),L'Été des coquettes,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5559,Anonyme,L'Épreuve dangereuse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5558,Destouches (Philippe Néricault dit),L'Envieux ou la Critique du Philosophe marié,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5557,Anonyme,L'Entêtement ridicule,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5556,Anonyme,L'Entêté,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5555,Anonyme,L'Enfant gâté,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5554,Anonyme,L'Effet de la prévention,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5553,Scarron (Paul),L'Ecolier de Salamanque ou les Généreux ennemis,tragi-comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5552,Voisenon (Claude-Henri de Fusée de),L'École du monde,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5551,Montfleury (Antoine Jacob),L'École des jaloux ou le Cocu volontaire,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5550,Jolly (François-Antoine),L'École des amants,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5549,Pellegrin (Simon-Joseph),L'École de l'hymen,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,prose / vers,true,false
5548,Dancourt (Florent Carton dit),L'Éclipse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5547,"Rosimond (Claude La Roze, sieur de) ",L'Avocat sans étude,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5546,De Visé (Jean Donneau),L'Aventurière,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5545,Procope-Couteaux (Michel),L'Assemblée des comédiens,prologue,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,true,false
5544,Poisson (Raymond),L'Après-souper des auberges,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5543,La Font (Joseph de),L'Amour vengé,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5542,Fagan (Christophe Barthélémy Fagan de Lugny dit),L'Amitié rivale de l'amour,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5541,La Valette,L'Amante en tutelle,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,true,false
5540,Campistron (Jean-Galbert de),L'Amante amant,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,prose,false,false
5539,Dufresny (Charles Rivière),L'Amant masqué,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5538,Quinault (Philippe),L'Amant indiscret ou le Maître étourdi,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5537,Boissy (Louis de),L'Amant de sa femme ou la Rivale d'elle-même,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5536,La Grange (Nicolas de),L'Accommodement imprévu,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5535,Palaprat (Jean),Jugurtha,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5534,"Boyer (Claude, abbé) ",Judith,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5533,Genest (Charles-Claude abbé),Joseph,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5532,Duché de Vancy (Joseph-François),Jonathas,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,3,vers,false,false
5531,Fagan (Christophe-Barthélémy Fagan de Lugny dit),Joconde,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,prose,false,false
5530,La Fontaine (Jean de) ; Champmeslé (Charles Chevillet dit),Je vous prends sans verd,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5529,Crébillon père (Prosper Jolyot de Crébillon dit),Idoménée,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5528,Anonyme,Héroïne,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,false,false
5527,Nadal (abbé Augustin),Hérode,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5526,Palaprat (Jean),Hercule et Omphale,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5525,"La Tuillerie (Jean-François Juvenon, sieur de)",Hercule,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5524,"Gomez (Madeleine-Angélique, Mme de)",Habis,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5523,Péchantré (Nicolas de),Géta,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5522,Pradon (Jacques),Germanicus,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5521,Brueys (David-Augustin de),Gabinie,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5520,Anonyme,Frontin gouverneur,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,0,false,false
5519,Pesselier (Charles-Étienne),Ésope au Parnasse,comédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,1,vers,false,false
5518,Voltaire (François-Marie Arouet dit),Ériphile,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5517,La Grange-Chancel (Joseph de),Érigone,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5516,Anonyme,Endymion,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5515,Longepierre (Hilaire-Bernard de),Électre,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5514,Gresset (Jean-Baptiste-Louis),Édouard III,tragédie,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500,5,vers,false,false
5513,La Chazette ; Boissy (Louis de),Don Ramire et Zaïde,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5512,Lesage (Alain-René),Don César Ursin,comédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,prose,false,false
5511,Corneille (Thomas),Don Bertrand de Cigaral,comédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5510,Aubry des Carrières (Jean-Baptiste),Demetrius,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5509,La Font (Joseph de),Danaé ou Jupiter Crispin,comédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,1,vers,true,false
5508,Danchet (Antoine),Cyrus,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5507,Hauteroche (Noël Lebreton de),Crispin musicien,comédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5506,Rotrou (Jean de) ; d'Ussé (Bernin de Valentine),Cosroès,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5505,Hénaut (Charles-Jean-François),Cornélie vestale,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5504,"Barbier (Marie Anne, Mlle )",Cornélie mère des Gracques,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5503,Chaligny des Plaines (François de),Coriolan,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
5502,Anonyme,Coriolan,tragédie,2013-12-16 12:46:35 -0500,2013-12-16 12:46:35 -0500,5,vers,false,false
