id,new id,title,author,genre,g2,g3
1523,6,L’Antipathie pour l’amour,,,,
1108,6,L’Antipathie pour l’amour,,,,
1020,6,L’Antipathie pour l’amour,,,,
1027,6,L’Antipathie pour l’amour,,,,
1105,6,L’Antipathie pour l’amour,,,,
1029,6,L’Antipathie pour l’amour,,,,
1429,6,L’Antipathie pour l’amour,,,,
1435,6,L’Antipathie pour l’amour,,,,
1503,6,L’Antipathie pour l’amour,,,,
1506,6,L’Antipathie pour l’amour,,,,
1436,6,L’Antipathie pour l’amour,,,,
1432,6,L’Antipathie pour l’amour,,,,
1274,6,L’Antipathie pour l’amour - Dudoyer,,,,
1642,6,L’Antipathie pour l’amour - Dudoyer,,,,
851,228,L’Avare ,Jean-Baptiste Poquelin dit Molière,Comédie,,
953,228,L’Avare ,763,comédie, Jean-Baptiste Poquelin dit Molière,
3474,230,L’Avare cru bienfaisant ,,,,
4066,230,L’Avare cru bienfaisant ,,,,
3808,230,L’Avare cru bienfaisant ,,,,
3812,230,L’Avare cru bienfaisant ,,,,
3805,230,L’Avare cru bienfaisant ,,,,
3470,230,L’Avare cru bienfaisant ,,,,
4059,230,L’Avare cru bienfaisant ,,,,
3467,230,L’Avare cru bienfaisant ,,,,
4062,230,L’Avare cru bienfaisant ,,,,
1269,231,L’Aveugle clairvoyant,,791,comédie, Marc-Antoine Legrand / Le Grand
945,233,L’Avocat Patelin,762,comédie," David-Augustin de Brueys; Jean de Palaprat, seigneur de Bigot",
1328,392,L’Eceuil des moeurs,,,,
1319,392,L’Eceuil des moeurs,,,,
1602,392,L’Eceuil des moeurs,,,,
1228,392,L’Eceuil des moeurs,,,,
1235,392,L’Eceuil des moeurs,,,,
1601,392,L’Eceuil des moeurs,,,,
1232,392,L’Eceuil des moeurs,,,,
1694,392,L’Eceuil des moeurs,,,,
1233,392,L’Eceuil des moeurs,,,,
1685,392,L’Eceuil des moeurs,,,,
1604,392,L’Eceuil des moeurs,,,,
1238,392,L’Eceuil des moeurs,,,,
1229,392,L’Eceuil des moeurs,,,,
1597,392,L’Eceuil des moeurs,,,,
1598,392,L’Eceuil des moeurs,,,,
1607,392,L’Eceuil des moeurs,,,,
4357,385,L’Ecole des Bourgeois,,,,
4358,385,L’Ecole des bourgeois,,,,
981,386,L’Ecole des femmes,,782,comédie, Jean-Baptiste Poquelin dit Molière
997,387,L’Ecole des maris ,807,comédie, Jean-Baptiste Poquelin dit Molière,
1709,389,L’Ecole des moeurs ou les suites du libertinage ,Charles-Georges Fenouillot de Falbaire de Quingey,drame,,
1049,388,L’Ecole des mères ,792,comédie, Pierre-Claude Nivelle de La Chaussée,
979,395,L’Enfant prodigue ou l’Ecole de la jeunesse,779,comédie, François-Marie Arouet dit Voltaire,
996,398,L’Epoux par supercherie ,810,comédie, Louis de Boissy,
956,403,L’Epreuve réciproque, ,768,comédie, Marc-Antoine Legrand / Le Grand
952,484,L’Esprit de contradiction,780,comédie, Charles du Fresny / Dufresny,
1156,485,L’Esprit follet ou La Dame invisible,793,comédie, Noël Lebreton de Hauteroche,
1055,487,L’Etourderie,,839,comédie, Christophe-Barthélémy Fagan de Lugny
1074,488,L’Etourdi ou Les Contretemps,,760,comédie, Jean-Baptiste Poquelin dit Molière
972,486,L’Eté des coquettes,,771,comédie, Florent Carton dit Dancourt
4569,348,L’Heureux I?,,,,
4577,348,L’Heureux imaginaire?,,,,
4610,348,L’Heureux imaginaire?,,,,
4596,348,L’Heureux imaginaire?,,,,
4588,348,L’Heureux imaginaire?,,,,
4585,348,L’Heureux imaginaire?,,,,
4572,348,L’Heureux imaginaire?,,,,
1190,362,L’Homme dangereux ,,,,
1194,362,L’Homme dangereux ,,,,
1198,362,L’Homme dangereux ,,,,
1567,362,L’Homme dangereux ,,,,
1563,362,L’Homme dangereux ,,,,
1559,362,L’Homme dangereux ,,,,
1556,362,L’Homme dangereux ,,,,
1201,362,L’Homme dangereux ,,,,
1570,362,L’Homme dangereux ,,,,
1187,362,L’Homme dangereux ,,,,
827,491,L’Homme à bonne fortune ,Michel Boiron / Boyron ,Comédie,,
959,491,L’Homme à bonne fortune ,801,comédie, Michel Boiron / Boyron,
962,502,L’Impromptu de campagne ,778,comédie, Philippe Poisson,
1168,503,L’Inauguration de Théâtre-Français,,,,
1537,503,L’Inauguration de Théâtre-Français,,,,
1167,503,L’Inauguration de Théâtre-Français,,,,
1536,503,L’Inauguration de Théâtre-Français,,,,
4192,507,L’Inconstant,,,,
4198,507,L’Inconstant,,,,
4345,507,L’Inconstant,,,,
4294,507,L’Inconstant,,,,
4329,507,L’Inconstant,,,,
4195,507,L’Inconstant,,,,
4209,507,L’Inconstant,,,,
4211,507,L’Inconstant,,,,
4313,507,L’Inconstant,,,,
4200,507,L’Inconstant,,,,
4206,507,L’Inconstant,,,,
4204,507,L’Inconstant,,,,
4213,507,L’Inconstant,,,,
4325,507,L’Inconstant,,,,
4831,507,L’Inconstant - Colin, ,,,
4191,507,L’Inconstant - Colin, ,,,
4420,505,L’Inconséquent ,M. Étienne François de Lantier,comédie,,
4223,513,L’Obstacle imprévu,,,,
4267,513,L’Obstacle imprévu,,,,
4215,513,L’Obstacle imprévu,,,,
4216,513,L’Obstacle imprévu,,,,
4256,513,L’Obstacle imprévu,,,,
4202,513,L’Obstacle imprévu,,,,
4220,513,L’Obstacle imprévu,,,,
4309,513,L’Obstacle imprévu,,,,
4393,,L’Oestre,,,,
4564,515,L’Optimiste,,,,
4749,515,L’Optimiste,,,,
4459,515,L’Optimiste,,,,
4551,515,L’Optimiste,,,,
4681,515,L’Optimiste,,,,
1287,516,L’Oracle,822,comédie, Germain-François Poullain de Saint-Foix,
1050,519,L’Orphelin de la Chine,François-Marie Arouet dit Voltaire,tragédie ,,
1079,523,L’Usurier gentilhomme,,765,comédie, Marc-Antoine Legrand / Le Grand
1595,592,L’[Eceuil] des moeurs,,,,
1223,592,L’[Eceuil] des moeurs,,,,
1221,592,L’[Eceuil] des moeurs,,,,
1592,592,L’[Eceuil] des moeurs,,,,
1226,592,L’[Eceuil] des moeurs,,,,
1227,592,L’[Eceuil] des moeurs,,,,
1590,592,L’[Eceuil] des moeurs,,,,
1596,592,L’[Eceuil] des moeurs,,,,
1026,6,L’antipathie pour l’amour,,,,
1434,6,L’antipathie pour l’amour,,,,
1442,297,L’heroisme francais,,,,
1447,297,L’heroisme francais,,,,
1443,297,L’heroisme francais,,,,
1445,297,L’heroisme francais,,,,
1040,297,L’heroisme francais,,,,
1038,297,L’heroisme francais,,,,
1034,297,L’heroisme francais,,,,
1441,297,L’heroisme francais,,,,
1036,297,L’heroisme francais,,,,
1035,297,L’heroisme francais,,,,
1033,297,L’heroisme francais ou le Siege de [...] Jean De [Laone],,,,
1440,297,L’heroisme francais ou le Siege de [...] Jean De [Laone],,,,
850,403,L’Épreuve réciproque, ,Marc-Antoine Legrand / Le Grand,,Comédie
4574,524,Macbeth ,,,,
4629,524,Macbeth ,,,,
4565,524,Macbeth ,,,,
4578,524,Macbeth ,,,,
1722,524,Macbeth ,William Shakespeare ,tragédie,,
4625,524,Macbeth ,,,,
4447,526,Mahomet 2,,,,
4446,526,Mahomet 2,,,,
4444,526,Mahomet 2 - LaNoue,,,,
4455,526,Mahomet II ,,,,
167,525,Mahomet ou le Fanatisme ,François-Marie Arouet dit Voltaire,tragédie,,
860,525,Mahomet ou le Fanatisme ,François-Marie d'Arouet,tragédie,,
741,310,Malheureux imaginaire,,Claude-Joseph Dorat ,comédie,
1161,527,"Manco-Capac, premier Ynca du Pérou",M. Antoine Blanc dit Leblanc de Guillet,tragédie,,
168,528,Manlius Capitolinus,,Antoine de la Fosse dAubigny,tragédie,
4127,528,Manlius Capitolinus,,Sieur Antoine de la Fosse d'Aubigny,tragédie,
924,528,Manlius Capitolinus,,Antoine de la Fosse d'Aubigny ,tragédie,
4493,529,"Marie de Brabant, reine de France ",M. Barthélémy Imbert,tragédie,,
4553,530,Marius,,,,
4478,530,Marius,,,,
1711,,Marius ou Marius à Cyrthe,Sieur Gilles de Caux de Montlebert et M. Charles-Jean-François Hénault dit le Président Hénault,tragédie,,
4768,531,Marius à Minturnes,,M. Antoine-Vincent Arnault ,tragédie,
3546,537,Melcour et Verseuil,,M. Pierre-Nicolas André dit de Murville,comédie,
4791,540,Minuit,M. Desaudras ,comédie,,
173,541,Mithridate ,Jean Racine,tragédie,,
1558,542,Molière à la nouvelle salle,,,,
1569,542,Molière à la nouvelle salle,,,,
1566,542,Molière à la nouvelle salle,,,,
1564,542,Molière à la nouvelle salle,,,,
1561,542,Molière à la nouvelle salle,,,,
1553,542,Molière à la nouvelle salle,,,,
1552,542,Molière à la nouvelle salle,,,,
1549,542,Molière à la nouvelle salle,,,,
1545,542,Molière à la nouvelle salle,,,,
1543,542,Molière à la nouvelle salle,,,,
1542,542,Molière à la nouvelle salle,,,,
1541,542,Molière à la nouvelle salle,,,,
1540,542,Molière à la nouvelle salle,,,,
1539,542,Molière à la nouvelle salle,,,,
1538,542,Molière à la nouvelle salle,,,,
1335,542,Molière à la nouvelle salle,,,,
1200,542,Molière à la nouvelle salle,,,,
1197,542,Molière à la nouvelle salle,,,,
1195,542,Molière à la nouvelle salle,,,,
1192,542,Molière à la nouvelle salle,,,,
1189,542,Molière à la nouvelle salle,,,,
1184,542,Molière à la nouvelle salle,,,,
1183,542,Molière à la nouvelle salle,,,,
1180,542,Molière à la nouvelle salle,,,,
1176,542,Molière à la nouvelle salle,,,,
1174,542,Molière à la nouvelle salle,,,,
1173,542,Molière à la nouvelle salle,,,,
1172,542,Molière à la nouvelle salle,,,,
1171,542,Molière à la nouvelle salle,,,,
1170,542,Molière à la nouvelle salle,,,,
1169,542,Molière à la nouvelle salle,,,,
4750,544,Monsieur de Crac,,,,
4744,544,Monsieur de Crac,,,,
4738,544,Monsieur de Crac,,,,
4752,544,Monsieur de Crac,,,,
4760,544,Monsieur de Crac,,,,
4755,544,Monsieur de Crac,,,,
4756,544,Monsieur de Crac,,,,
4751,544,Monsieur de Crac,,,,
4746,544,Monsieur de Crac,,,,
4767,544,Monsieur de Crac dans son petit castel ou Les Gascons,Jean-François Collin d'Harleville ,comédie,,
921,545,Monsieur de Pourceaugnac,Jean-Baptiste Poquelin ,comédie,,
174,545,Monsieur de Pourceaugnac,Jean-Baptiste Poquelin dit Molière,comédie,,
833,545,Monsieur de Pourceaugnac,Jean-Baptiste Poquelin dit Molière,Comédie,,
205,546,Mustapha et Zéangir,,Sébastien-Roch-Nicolas de Chamfort,tragédie,
1369,176,Mère jalouse,,Nicolas-Thomas Barthe,comédie,
169,532,Médée,,"Hilaire-Bernard de Requeleyne, baron de Longepierre",,tragédie
170,533,Médée,,Pierre Corneille,tragédie,
171,536,Mélanide,Pierre-Claude Nivelle de La Chaussée ,comédie,,
4402,538,Méléagre,M. Népomucène Louis Lemercier ,tragédie,,
172,539,Mérope ou La Mérope française,François-Marie Arouet dit Voltaire,tragédie,,
867,539,Mérope ou La Mérope française,François-Marie d'Arouet,tragédie,,
1066,547,Nadir,,,,
1065,547,Nadir,,,,
1466,547,Nadir,,,,
1465,547,Nadir,,,,
1455,547,Nadir,,,,
1464,547,Nadir,,,,
1463,547,Nadir,,,,
1462,547,Nadir,,,,
1459,547,Nadir,,,,
1456,547,Nadir,,,,
1458,547,Nadir,,,,
1457,547,Nadir,,,,
1467,547,Nadir,,,,
1054,547,Nadir,,,,
1056,547,Nadir,,,,
1090,547,Nadir,,,,
1057,547,Nadir,,,,
1060,547,Nadir,,,,
1061,547,Nadir,,,,
1062,547,Nadir,,,,
1063,547,Nadir,,,,
1489,547,Nadir,,,,
1052,547,Nadir,,,,
1053,547,Nadir,,,,
1043,547,Nadir ou Thamas Kouli Kan,,,,
1045,547,Nadir ou Thamas Kouli Kan,,,,
1452,547,Nadir ou Thamas Kouli Kan,,,,
1446,547,Nadir ou Thamas Kouli Kan,,,,
1042,547,Nadir ou Thamas Kouli Kan,,,,
1450,547,Nadir ou Thamas Kouli Kan,,,,
1449,547,Nadir ou Thamas Kouli Kan,,,,
1039,547,Nadir ou Thamas Kouli Kan,,,,
175,549,"Nanine, ou le préjugé vaincu",,François-Marie Arouet dit Voltaire,comédie,
872,549,"Nanine, ou le préjugé vaincu",,François-Marie d'Arouet,comédie,
176,551,Nicomède,Pierre Corneille,tragédie,,
4394,553,Odmar et Zulma ,M. Louis Jean Baptiste Simonnet de Maisonneuve,tragédie,,
896,554,Oedipe,François-Marie d'Arouet,tragédie,,
1354,554,Oedipe,François-Marie d'Arouet dit Voltaire ,tragédie,,
277,555,Oedipe chez Admète,,Jean-François Ducis ,tragédie,
4342,556,Olimpie ,,,,
4346,556,Olimpie ,,,,
4337,556,Olimpie - Voltaire,,,,
1152,556,Olympie ,M. François-Marie Arouet dit Voltaire,tragédie,,
2756,557,Oreste,François-Marie Arouet dit Voltaire,tragédie ,,
831,557,Oreste,François-Marie Arouet dit Voltaire,Tragédie,,
769,558,Orphanis,Adrian-Michel-Hyacinthe Blin de Sainmore ,Tragédie,,
178,558,Orphanis,Adrien-Michel-Hyacinthe Blin de Sainmore ,tragédie,,
4792,561,Paulin et Clairette ou Les Deux espiègles,M. Nicolas [Alexandre] Dezède ,comédie,,
4774,562,Pauline ,Mme Aglaé Claret de Fleurieu dite Mme Salverte,comédie,,
4142,338,Persifleur ,Sauvigny,,comédie,
4312,,Philoctete ,,,,
4332,,Philoctete ,,,,
4277,,Philoctete ,,,,
4324,,Philoctete ,,,,
4568,,Philoctete ,,,,
4273,,Philoctete ,,,,
4555,,Philoctete ,,,,
4414,,Philoctète ,,,,
4475,,Philoctète ,,,,
1707,567,Philoctète ,M. Jean-François de la Harpe,tragédie,,
4465,,Philoctète ,,,,
4468,,Philoctète ,,,,
179,565,Phèdre et Hippolyte,,Jean Racine,tragédie,
929,565,Phèdre et Hippolyte,,Jean-Baptiste Poquelin dit Molière,comédie,
1130,568,Pierre le Cruel,P.L. de Belloy,tragédie,,
2966,568,Pierre le Cruel,,,,
3129,568,Pierre le Cruel,,,,
3313,568,Pierre le Cruel,,,,
3905,568,Pierre le Cruel,,,,
4107,568,Pierre le Cruel,,,,
3853,568,Pierre le Cruel,,,,
2141,568,Pierre le Cruel,,,,
1123,568,Pierre le Cruel,,,,
2048,568,Pierre le Cruel,,,,
1081,568,Pierre le Cruel,,,,
1955,568,Pierre le Cruel,,,,
2234,568,Pierre le Cruel,,,,
3651,568,Pierre le Cruel,,,,
1862,568,Pierre le Cruel,,,,
2327,568,Pierre le Cruel,,,,
2803,568,Pierre le Cruel,,,,
1769,568,Pierre le Cruel,,,,
1273,568,Pierre le Cruel,,,,
1293,568,Pierre le Cruel,,,,
1025,568,Pierre le Cruel,,,,
1021,568,Pierre le Cruel,,,,
2639,568,Pierre le Cruel,,,,
1430,568,Pierre le Cruel,,,,
1433,568,Pierre le Cruel,,,,
2420,568,Pierre le Cruel,,,,
1439,568,Pierre le Cruel,,,,
2546,568,Pierre le Cruel,,,,
3516,568,Pierre le Cruel,,,,
1480,568,Pierre le Cruel,,,,
1521,568,Pierre le Cruel,,,,
1659,568,Pierre le Cruel,,,,
1032,568,Pierre le Cruel,,,,
1641,568,Pierre le Cruel,,,,
4747,568,Pierre le Cruel,,,,
4284,568,Pierre le Cruel,,,,
4188,568,Pierre le Cruel,,,,
245,569,Pierre le Grand,Joseph-Gaspard Dubois-Fontanelle,tragédie,,
180,570,Polyeucte martyr,Pierre Corneille,tragédie,,
767,571,Pygmalion,Jean Jacques Rousseau,Comédie,,
212,571,Pygmalion,Jean-Jacques Rousseau,comédie,,
1705,573,Pyrame et Thisbé,M. Jean Mauduit dit Larive ,scène,,
1111,574,Pyrrhus ,,,,
1149,574,Pyrrhus ,M. Prosper Jolyot de Crébillon dit Crébillon père,tragédie,,
1509,574,Pyrrhus ,,,,
1110,574,Pyrrhus par Crébillon,,,,
1508,574,Pyrrhus par Crébillon,,,,
4494,576,"Raymond V, comte de Toulouse ou l' épreuve inutile",M. Michel-Jean Sedaine ,comédie,,
182,578,Rhadamiste et Zénobie,,Prosper Jolyot de Crébillon,tragédie,
1140,579,Richard III,M. Barnabé Farmian Durosoy ,tragédie,,
4735,580,Rienzy? ,,,,
183,581,"Rodogune, Princesse des Parthes",Pierre Corneille,tragédie,,
266,582,"Rome sauvée, ou Catilina",François-Marie Arouet dit Voltaire,tragédie,,
821,583,Roméo et Juliette ,Jean-François Ducis ,Tragédie,,
1283,583,Roméo et Juliette ,Jean-François Ducis ,tragédie ,,
820,583,Roméo et Juliette ,Jean-François  Ducis,Tragédie,,
740,583,Roméo et Juliette ,Ducis,tragédie,,
4411,584,Rosaline et Floricourt,vicomte Joseph-Alexandre de Ségur dit Ségur jeune,comédie,,
4558,584,Rosaline et Floricourt,,,,
4390,584,Rosaline et Floricourt ou les caprices,vicomte Joseph-Alexandre de Ségur dit Ségur jeune,comédie,,
275,585,Roséïde ou l' intrigant ,Claude-Joseph Dorat ,comédie,,
4352,586,Roxelane et Mustapha, ,,,
3544,586,Roxelane et Mustapha, ,M. Louis Jean Baptiste Simonnet de Maisonneuve,tragédie,
4276,586,Roxelane et Mustapha, ,,,
4340,586,Roxelane et Mustapha, ,,,
4280,586,Roxelane et Mustapha, ,,,
4235,586,Roxelane et Mustapha, ,,,
4187,586,Roxelane et Mustapha - Maisonneure,,,,
181,577,Régulus ,Claude-Joseph Dorat ,tragédie,,
4137,361,Sage Etourdi,,,,
757,590,Sertorius,Pierre Corneille,Tragédie,,
4229,590,Sertorius,Pierre Corneille,tragédie ,,
362,592,Sidney,Jean-Baptiste-Louis Gresset,comédie,,
185,366,Somnambule ,Antoine de Fériol de Pont-de-Veyle,comédie,,
920,593,Sophonisbe ,François-Marie d'Arouet,tragédie,,
186,593,Sophonisbe ,François-Marie Arouet dit Voltaire,tragédie,,
1698,594,Spartacus,,,,
3527,594,Spartacus,,,,
4636,594,Spartacus,,,,
1333,594,Spartacus,,,,
4550,594,Spartacus,,,,
3864,594,Spartacus,,,,
4557,594,Spartacus,,,,
1699,594,Spartacus,,,,
4118,594,Spartacus,,,,
1712,594,Spartacus,M. Bernard-Joseph Saurin,,tragédie,
1332,594,Spartacus,,,,
184,589,Sémiramis,François-Marie Arouet dit Voltaire,tragédie,,
868,589,Sémiramis,François-Marie d'Arouet,tragédie,,
857,595,Tancrède,François-Marie d'Arouet,tragédie,,
187,595,Tancrède,François-Marie Arouet dit Voltaire,tragédie,,
879,596,Tartuffe,Jean-Baptiste Poquelin ,comédie,,
315,596,Tartuffe ou L'Imposteur ,Jean-Baptiste Poquelin dit Molière,comédie,,
4347,597,Terée,,,,
4351,597,Terée,,,,
4826,597,Terée,,Le Miere,,tragédie
4356,597,Terée,,,,
4344,597,Terée - LeMierre,,,,
1613,600,Tibere et Serenure,,,,
1621,600,Tibere et Serenure,,,,
1242,600,Tibere et Serenure,,,,
1608,600,Tibere et Serenure,,,,
1622,600,Tibere et Serenure,,,,
1609,600,Tibere et Serenure,,,,
1610,600,Tibere et Serenure,,,,
1623,600,Tibere et Serenure,,,,
1252,600,Tibere et Serenure,,,,
1241,600,Tibere et Serenure,,,,
1253,600,Tibere et Serenure,,,,
1240,600,Tibere et Serenure,,,,
1239,600,Tibere et Serenure,,,,
1615,600,Tibere et Serenure,,,,
1237,600,Tibere et Serenure,,,,
1254,600,Tibere et Serenure,,,,
1244,600,Tibere et Serenure,,,,
1246,600,Tibere et Serenure,,,,
1611,600,Tibere et Serenure,,,,
1606,600,Tibere et Serenure,,,,
933,,Turcaret,Jean Racine,tragédie,,
190,602,Turcaret,Alain-René le Sage / Lesage,comédie,,
946,602,Turcaret,Alain-René le Sage / Lesage,comédie,,
932,602,Turcaret,François-Marie Arouet dit Voltaire,tragédie,,
4348,597,Térée,,,,
189,598,Térée et Philomèle,,Antoine Renou,tragédie,
4777,609,Vashington ou la Liberté du monde ,M. Edme-Louis Billardon de Sauvigny,tragédie,,
191,605,Venceslas,Jean de Rotrou,tragédie,,
1702,606,Venise sauvée,M. Thomas Otway ,tragédie,,
4234,607,Virginie,,,,
4233,607,Virginie,,,,
4214,607,Virginie,,,,
4222,607,Virginie,,,,
4217,607,Virginie,,,,
4239,607,Virginie,,,,
4249,607,Virginie,,,,
4221,607,Virginie,,,,
4218,607,Virginie,,,,
4236,607,Virginie,,,,
4784,608,Virginie ou la Destruction des Decemvirs ,M. Doigny Du Ponceau dit Un Citoyen de l'univers,tragédie,,
326,260,Warwick ,Louis de Cahusac,tragédie,,
802,610,Zaïre,,François-Marie Arouet dit Voltaire,Tragédie,
1028,610,Zaïre,,François-Marie Arouet dit Voltaire,tragédie,
217,610,Zaïre,,François-Marie Arouet dit Voltaire,tragédie,
795,614,Zelmire ,Pierre-Laurent  Buirette dit Dormont de Belloy,Tragédie,,
442,614,Zelmire ,Pierre-Laurent Buirette  dit Dormont de Belloy,tragédie,,
1619,616,Zorai,,,,
1250,616,Zorai,,,,
403,619,Zuma,Pierre-François-Alexandre le Fèvre,tragédie,,
1139,,Zélémide,Abbé Claude-Henri de Fusée de Voisenon,,,
216,,Zélémide,Abbé Claude-Henri de Fusée de Voisenon,,,
192,615,Zénéïde ,Louis de Cahusac,comédie,,
4323,,[...] Verneuil ,,,,
4169,586,[...] et Mustapha ,,,,
4174,586,[...] et Mustapha ,,,,
4498,,crispin brûlé? ,,,,
4136,,famlle,,,,
949,244,l'Ecossaise,749,comédie, Voltaire,
1363,244,l'Ecossaise,François-Marie Arouet dit Voltaire,comédie,,
749,244,l'Ecossaise,Voltaire,,Comédie,
4436,496,l'Isle déserte ,M. Jean-Baptiste Collet de Messine,comédie,,
3511,316,la Folle journée - Beaumarchais,,,,
3848,316,la Folle journée - Beaumarchais,,,,
4102,316,la Folle journée - Beaumarchais,,,,
4166,205,la Veuve du Malabar,,,,
808,342,le Philosophe sans le savoir,,Michel-Jean Sedaine ,Comédie,
4582,348,le presumptueux?,,,,
805,406,les Amants Généreux,,Marc-Antoine-Jacques Rochon de Chabannes ,Comédie,
4375,385,l’ecole des bourgeois,,,,
4583,396,l’entreview?,,,,
4133,,nouvea# ,,,,
221,,unidentified,,unidentified ,unidentified,
287,554,Œdipe,,François-Marie Arouet dit Voltaire,tragédie,
(3229 rows),,,,,,
